,Term,Class Level,Course Subject and Number,Random Instructor ID,Component Unit,A,A-,B,B+,B-,C,C+,C-,D,D+,F
20218,Spring 2008,Upper Division,SOCI 411,28845,4.0,0,0,10,0,0,0,0,0,0,0,0
20219,Spring 2008,Upper Division,SOSC 510,30747,3.0,10,0,0,0,0,0,0,0,0,0,0
20220,Spring 2008,Upper Division,THEA 350X,36652,1.0,10,0,0,0,0,0,0,0,0,0,0
20221,Spring 2009,Graduate Division,CMSD 675,37205,1.0,11,0,0,0,0,0,0,0,0,0,0
20222,Spring 2009,Graduate Division,EDMA 611,29047,3.0,12,0,0,0,0,0,0,0,0,0,0
20223,Spring 2009,Graduate Division,ENGL 652,32316,3.0,11,0,0,0,0,0,0,0,0,0,0
20224,Spring 2009,Graduate Division,FINA 655,26450,3.0,0,10,0,0,0,0,0,0,0,0,0
20225,Spring 2009,Graduate Division,KINE 602,28393,3.0,12,0,0,0,0,0,0,0,0,0,0
20226,Spring 2009,Graduate Division,EDCI 601,26502,3.0,19,0,0,0,0,0,0,0,0,0,0
20227,Spring 2009,Graduate Division,EDCI 601,41437,3.0,19,0,0,0,0,0,0,0,0,0,0
20228,Spring 2009,Graduate Division,EDCI 602,28891,3.0,24,0,0,0,0,0,0,0,0,0,0
20229,Spring 2009,Graduate Division,EDCI 602,41438,3.0,20,0,0,0,0,0,0,0,0,0,0
20230,Spring 2009,Graduate Division,KINE 601,28393,3.0,13,0,0,0,0,0,0,0,0,0,0
20231,Spring 2009,Graduate Division,SWRK 656,43961,3.0,23,0,0,0,0,0,0,0,0,0,0
20232,Spring 2009,Graduate Division,SWRK 681,29421,3.0,36,0,0,0,0,0,0,0,0,0,0
20233,Spring 2009,Graduate Division,ACCT 623,28245,3.0,15,0,0,0,0,0,0,0,0,0,0
20234,Spring 2009,Graduate Division,NFSC 660,31692,3.0,12,0,0,0,0,0,0,0,0,0,0
20235,Spring 2009,Graduate Division,SWRK 609,29090,3.0,13,0,0,0,0,0,0,0,0,0,0
20236,Spring 2009,Graduate Division,BADM 693,30833,3.0,11,18,0,12,0,0,0,0,0,0,0
20237,Spring 2009,Graduate Division,SWRK 673,29421,3.0,22,0,0,0,0,0,0,0,0,0,0
20238,Spring 2009,Graduate Division,SPED 671,26789,2.0,24,0,0,0,0,0,0,0,0,0,0
20239,Spring 2009,Graduate Division,SWRK 652,37449,3.0,29,0,0,0,0,0,0,0,0,0,0
20240,Spring 2009,Graduate Division,SWRK 652,41425,3.0,17,0,0,0,0,0,0,0,0,0,0
20241,Spring 2009,Graduate Division,CMSD 642,27504,3.0,0,12,0,0,0,0,0,0,0,0,0
20242,Spring 2009,Graduate Division,KINE 611,28686,3.0,15,0,0,0,0,0,0,0,0,0,0
20243,Spring 2009,Graduate Division,PSYC 643,31118,3.0,12,0,0,0,0,0,0,0,0,0,0
20244,Spring 2009,Graduate Division,SWRK 610,38961,3.0,14,0,0,0,0,0,0,0,0,0,0
20245,Spring 2009,Graduate Division,SWRK 612,29421,3.0,23,0,0,0,0,0,0,0,0,0,0
20246,Spring 2009,Graduate Division,SWRK 644,43961,3.0,19,0,0,0,0,0,0,0,0,0,0
20247,Spring 2009,Graduate Division,SWRK 654,27280,3.0,12,0,16,0,0,0,0,0,0,0,0
20248,Spring 2009,Graduate Division,SWRK 655,32804,3.0,28,0,0,0,0,0,0,0,0,0,0
20249,Spring 2009,Graduate Division,CMSD 633,35029,3.0,14,0,0,0,0,0,0,0,0,0,0
20250,Spring 2009,Graduate Division,PSYC 675,44989,3.0,13,0,0,0,0,0,0,0,0,0,0
20251,Spring 2009,Graduate Division,SPED 640,28767,2.0,16,0,0,0,0,0,0,0,0,0,0
20252,Spring 2009,Graduate Division,SPED 636,31407,3.0,13,0,0,0,0,0,0,0,0,0,0
20253,Spring 2009,Graduate Division,SPED 670,27471,2.0,13,0,0,0,0,0,0,0,0,0,0
20254,Spring 2009,Graduate Division,SPED 673,31620,1.0,23,0,0,0,0,0,0,0,0,0,0
20255,Spring 2009,Graduate Division,CMSD 635,35029,3.0,20,0,0,0,0,0,0,0,0,0,0
20256,Spring 2009,Graduate Division,POLS 661,31077,3.0,12,0,0,0,0,0,0,0,0,0,0
20257,Spring 2009,Graduate Division,PSYC 615,31401,3.0,11,0,0,0,0,0,0,0,0,0,0
20258,Spring 2009,Graduate Division,BIOL 610,43591,3.0,12,0,0,0,0,0,0,0,0,0,0
20259,Spring 2009,Graduate Division,GEOG 603,29565,3.0,10,0,0,0,0,0,0,0,0,0,0
20260,Spring 2009,Graduate Division,PSYC 628B,31640,1.0,11,0,0,0,0,0,0,0,0,0,0
20261,Spring 2009,Graduate Division,PSYC 670,31040,2.0,0,0,0,10,0,0,0,0,0,0,0
20262,Spring 2009,Graduate Division,SPED 639,41785,3.0,10,0,0,0,0,0,0,0,0,0,0
20263,Spring 2009,Lower Division,ABUS 101,43214,3.0,14,0,0,0,0,0,0,0,0,0,0
20264,Spring 2009,Lower Division,ACCT 201,26648,3.0,0,0,17,0,0,14,0,0,0,0,13
20265,Spring 2009,Lower Division,ACCT 201,28827,3.0,0,0,27,0,0,33,0,0,0,0,0
20266,Spring 2009,Lower Division,ACCT 201,28932,3.0,13,0,24,0,0,52,0,0,22,0,14
20267,Spring 2009,Lower Division,ACCT 201,36651,3.0,14,10,26,0,10,49,10,0,16,0,29
20268,Spring 2009,Lower Division,ACCT 202,26649,3.0,0,0,14,0,0,0,0,0,0,0,0
20269,Spring 2009,Lower Division,ACCT 202,26669,3.0,0,0,0,0,0,12,0,0,0,0,43
20270,Spring 2009,Lower Division,ACCT 202,40989,3.0,0,0,16,0,0,63,19,0,30,12,0
20271,Spring 2009,Lower Division,ACCT 202,44150,3.0,0,0,16,0,0,25,0,0,14,0,0
20272,Spring 2009,Lower Division,AFAM 170,44167,3.0,0,0,0,12,0,0,0,0,0,0,0
20273,Spring 2009,Lower Division,AFAM 296,28192,3.0,12,10,0,0,11,0,0,0,0,0,0
20274,Spring 2009,Lower Division,ANSC 101,35024,2.0,10,0,0,0,14,12,0,0,0,0,0
20275,Spring 2009,Lower Division,ANSC 110,28885,1.0,20,0,0,0,0,0,0,0,0,0,0
20276,Spring 2009,Lower Division,ANTH 111,27897,2.0,0,0,11,0,0,11,0,0,0,0,0
20277,Spring 2009,Lower Division,ANTH 111,32768,2.0,17,0,15,10,0,13,0,0,0,0,0
20278,Spring 2009,Lower Division,ANTH 111,37626,2.0,0,0,14,0,0,16,11,0,0,0,0
20279,Spring 2009,Lower Division,ANTH 113,38748,3.0,10,18,10,12,0,0,0,0,0,0,0
20280,Spring 2009,Lower Division,ANTH 116,41086,3.0,10,15,24,23,0,0,0,0,0,0,0
20281,Spring 2009,Lower Division,ANTH 140,31171,3.0,17,0,0,0,0,0,0,0,0,0,0
20282,Spring 2009,Lower Division,ANTH 140,34863,3.0,0,0,15,12,0,0,0,0,0,0,0
20283,Spring 2009,Lower Division,ANTH 140,36970,3.0,12,0,0,0,0,0,0,0,0,0,0
20284,Spring 2009,Lower Division,ANTH 140,41799,3.0,24,21,33,17,14,11,14,10,15,0,22
20285,Spring 2009,Lower Division,APCG 110,27899,1.0,14,16,18,0,0,0,0,0,0,0,0
20286,Spring 2009,Lower Division,APCG 117,27899,2.0,0,0,23,0,11,0,0,0,0,0,0
20287,Spring 2009,Lower Division,ARTS 100,27307,3.0,43,20,15,16,12,0,0,0,0,0,0
20288,Spring 2009,Lower Division,ARTS 101,36645,3.0,12,0,0,0,0,0,0,0,0,0,0
20289,Spring 2009,Lower Division,ARTS 101,42221,3.0,11,0,10,0,10,0,11,0,12,0,0
20290,Spring 2009,Lower Division,ARTS 102,43556,3.0,12,0,10,0,0,0,0,0,0,0,0
20291,Spring 2009,Lower Division,ARTS 122,26390,3.0,0,0,0,15,10,0,0,0,0,0,0
20292,Spring 2009,Lower Division,ARTS 227,30041,3.0,0,0,14,0,0,0,0,0,0,0,0
20293,Spring 2009,Lower Division,ARTS 260,28957,3.0,15,13,0,0,0,0,0,0,0,0,0
20294,Spring 2009,Lower Division,BADM 101,26822,3.0,12,0,29,0,16,17,0,0,0,0,0
20295,Spring 2009,Lower Division,BADM 101,39388,3.0,10,0,12,0,0,10,0,0,0,0,11
20296,Spring 2009,Lower Division,BADM 103,30294,3.0,0,0,12,0,0,15,0,0,0,0,30
20297,Spring 2009,Lower Division,BIOL 103,28228,3.0,13,14,14,0,20,44,20,19,20,0,19
20298,Spring 2009,Lower Division,BIOL 104,28763,3.0,52,15,39,15,21,36,55,15,0,24,0
20299,Spring 2009,Lower Division,BIOL 151,28948,3.0,15,0,0,0,0,0,0,0,11,0,0
20300,Spring 2009,Lower Division,BIOL 152,38530,3.0,10,0,25,0,0,26,20,0,0,0,0
20301,Spring 2009,Lower Division,BIOL 211,29708,3.0,18,0,26,0,0,24,0,0,12,0,0
20302,Spring 2009,Lower Division,CDES 101,28813,3.0,0,0,13,0,0,16,18,0,0,0,0
20303,Spring 2009,Lower Division,CDES 102,27878,3.0,10,0,13,0,0,14,0,0,0,0,12
20304,Spring 2009,Lower Division,CDES 103,28842,3.0,23,0,12,0,0,12,0,0,0,0,0
20305,Spring 2009,Lower Division,CDES 141,29624,3.0,0,13,13,0,0,11,0,0,0,0,0
20306,Spring 2009,Lower Division,CDES 206,27878,2.0,12,0,18,10,0,0,10,0,0,0,0
20307,Spring 2009,Lower Division,CDES 214,30295,2.0,0,0,12,0,0,0,0,0,0,0,0
20308,Spring 2009,Lower Division,CDES 216,41079,2.0,0,0,10,0,0,0,0,0,0,0,0
20309,Spring 2009,Lower Division,CDES 222,30364,2.0,0,0,0,11,0,0,0,0,0,0,0
20310,Spring 2009,Lower Division,CDES 230,30124,1.0,17,0,0,0,0,0,0,0,0,0,0
20311,Spring 2009,Lower Division,CDES 241,43202,3.0,0,13,0,0,0,0,0,0,0,0,0
20312,Spring 2009,Lower Division,CDES 261,29499,3.0,0,15,10,12,0,0,0,0,0,0,0
20313,Spring 2009,Lower Division,CHEM 107,44983,3.0,12,0,25,0,0,44,0,0,39,0,19
20314,Spring 2009,Lower Division,CHEM 108,26599,3.0,0,0,12,0,0,38,22,19,0,0,15
20315,Spring 2009,Lower Division,CHEM 111,30176,3.0,0,0,12,0,11,41,13,11,0,0,28
20316,Spring 2009,Lower Division,CHEM 112,37072,3.0,0,0,0,0,0,15,0,16,14,0,16
20317,Spring 2009,Lower Division,CHEM 270,30176,3.0,0,0,0,0,0,11,0,0,10,0,0
20318,Spring 2009,Lower Division,CHLD 250,27727,3.0,12,0,10,0,0,0,0,0,0,0,0
20319,Spring 2009,Lower Division,CHLD 251,26954,2.0,24,0,12,0,11,0,0,0,0,0,0
20320,Spring 2009,Lower Division,CHLD 252,27727,3.0,27,0,12,0,0,22,0,0,0,0,0
20321,Spring 2009,Lower Division,CHLD 252,28389,3.0,10,0,19,0,0,10,0,0,0,0,0
20322,Spring 2009,Lower Division,CHLD 255,26954,3.0,0,0,0,0,13,0,0,0,0,0,0
20323,Spring 2009,Lower Division,CIVL 198,29103,1.0,23,0,0,0,0,0,0,0,0,0,0
20324,Spring 2009,Lower Division,CIVL 211,27586,2.0,0,11,10,0,11,0,0,0,0,0,11
20325,Spring 2009,Lower Division,CMGT 110,29592,2.0,0,0,0,0,12,0,0,0,10,0,0
20326,Spring 2009,Lower Division,CMGT 135,37520,3.0,29,21,22,0,21,0,0,0,0,0,0
20327,Spring 2009,Lower Division,CMGT 210,28807,2.0,23,12,17,13,0,0,0,0,0,0,0
20328,Spring 2009,Lower Division,CMGT 235,27331,3.0,0,0,11,0,0,10,17,12,11,0,0
20329,Spring 2009,Lower Division,CMST 131,33360,2.0,0,0,21,16,11,0,0,0,0,0,0
20330,Spring 2009,Lower Division,CMST 131,37553,2.0,0,11,12,0,0,0,12,0,0,0,0
20331,Spring 2009,Lower Division,CMST 131,38426,2.0,0,10,19,15,10,0,0,0,0,0,0
20332,Spring 2009,Lower Division,CMST 131,38443,2.0,0,12,15,0,11,11,0,0,0,0,0
20333,Spring 2009,Lower Division,CMST 131,39843,2.0,0,0,13,0,0,13,0,0,0,0,0
20334,Spring 2009,Lower Division,CMST 131,40056,2.0,13,19,11,13,0,0,0,0,0,0,0
20335,Spring 2009,Lower Division,CMST 131,44592,2.0,0,14,18,10,0,0,0,0,0,0,0
20336,Spring 2009,Lower Division,CMST 132,27658,3.0,0,0,12,0,25,0,10,0,0,0,0
20337,Spring 2009,Lower Division,CMST 132,28580,3.0,0,28,11,32,0,0,0,0,0,0,0
20338,Spring 2009,Lower Division,CMST 132,29089,3.0,0,0,10,0,0,0,0,0,0,0,0
20339,Spring 2009,Lower Division,CMST 132,31323,3.0,10,38,28,31,13,0,0,0,0,0,0
20340,Spring 2009,Lower Division,CMST 132,33693,3.0,0,11,21,16,0,0,0,0,0,0,0
20341,Spring 2009,Lower Division,CMST 132,34714,3.0,0,0,0,11,22,0,11,0,0,0,0
20342,Spring 2009,Lower Division,CMST 132,38762,3.0,0,14,22,16,28,10,18,11,0,0,0
20343,Spring 2009,Lower Division,CMST 132,39831,3.0,0,10,17,0,13,0,0,0,0,0,0
20344,Spring 2009,Lower Division,CMST 132,43136,3.0,0,0,0,0,14,0,18,0,0,0,0
20345,Spring 2009,Lower Division,CMST 233,31143,3.0,0,0,0,0,0,0,11,0,0,0,0
20346,Spring 2009,Lower Division,CSCI 111,28250,2.0,0,0,10,0,0,0,0,0,0,0,17
20347,Spring 2009,Lower Division,ECON 101,26503,3.0,0,0,15,0,12,26,27,10,0,0,0
20348,Spring 2009,Lower Division,ECON 102,27855,3.0,12,0,0,0,0,18,0,0,0,0,12
20349,Spring 2009,Lower Division,ECON 102,28551,3.0,0,0,16,0,16,21,17,14,10,0,12
20350,Spring 2009,Lower Division,ECON 102,29173,3.0,0,0,0,0,16,0,0,0,0,0,0
20351,Spring 2009,Lower Division,ECON 102,29550,3.0,0,0,15,0,0,22,0,0,0,0,0
20352,Spring 2009,Lower Division,ECON 102,42222,3.0,10,0,13,0,0,15,0,0,0,0,0
20353,Spring 2009,Lower Division,ECON 102,43274,3.0,0,0,20,0,18,13,17,0,0,0,0
20354,Spring 2009,Lower Division,ECON 102,43861,3.0,0,0,10,0,0,10,10,0,0,11,0
20355,Spring 2009,Lower Division,ECON 103,26529,3.0,0,0,16,0,0,22,10,0,0,0,0
20356,Spring 2009,Lower Division,ECON 103,26668,3.0,0,0,22,0,16,26,10,0,11,0,0
20357,Spring 2009,Lower Division,ECON 103,28551,3.0,0,0,11,0,0,16,12,0,0,0,0
20358,Spring 2009,Lower Division,ECON 103,28911,3.0,0,0,14,0,0,24,12,0,0,0,0
20359,Spring 2009,Lower Division,ECON 103,39836,3.0,24,28,28,17,16,10,11,0,0,0,0
20360,Spring 2009,Lower Division,ECON 103,43216,3.0,14,0,12,0,0,10,0,0,0,0,0
20361,Spring 2009,Lower Division,EECE 211L,35535,1.0,14,0,0,0,0,0,0,0,0,0,0
20362,Spring 2009,Lower Division,EECE 211L,39780,1.0,18,0,0,0,0,0,0,0,0,0,0
20363,Spring 2009,Lower Division,EECE 211L,41770,1.0,18,0,0,0,0,0,0,0,0,0,0
20364,Spring 2009,Lower Division,ENGL 130,26418,3.0,12,0,0,0,0,0,0,0,0,0,0
20365,Spring 2009,Lower Division,ENGL 130,27645,3.0,0,17,29,20,0,0,10,0,0,0,0
20366,Spring 2009,Lower Division,ENGL 130,28485,3.0,19,14,0,0,0,0,0,0,0,0,0
20367,Spring 2009,Lower Division,ENGL 130,28649,3.0,10,0,19,19,11,0,0,0,0,0,0
20368,Spring 2009,Lower Division,ENGL 130,28933,3.0,12,13,12,10,0,0,0,0,0,0,0
20369,Spring 2009,Lower Division,ENGL 130,29087,3.0,0,0,21,0,0,0,0,0,0,0,0
20370,Spring 2009,Lower Division,ENGL 130,29642,3.0,0,21,31,20,0,0,10,0,0,0,0
20371,Spring 2009,Lower Division,ENGL 130,30109,3.0,15,15,16,0,0,0,0,0,0,0,0
20372,Spring 2009,Lower Division,ENGL 130,30273,3.0,10,0,24,0,0,0,12,0,0,0,0
20373,Spring 2009,Lower Division,ENGL 130,31350,3.0,16,0,0,0,0,0,0,0,0,0,0
20374,Spring 2009,Lower Division,ENGL 130,32610,3.0,19,0,0,0,0,0,0,0,0,0,0
20375,Spring 2009,Lower Division,ENGL 130,33647,3.0,15,0,0,0,0,0,0,0,0,0,0
20376,Spring 2009,Lower Division,ENGL 130,35443,3.0,10,0,0,0,0,0,0,0,0,0,0
20377,Spring 2009,Lower Division,ENGL 130,35948,3.0,10,0,0,0,0,0,0,0,0,0,0
20378,Spring 2009,Lower Division,ENGL 130,40091,3.0,10,0,0,0,0,0,0,0,0,0,0
20379,Spring 2009,Lower Division,ENGL 220,27295,3.0,17,0,0,0,0,0,0,0,0,0,0
20380,Spring 2009,Lower Division,ENGL 220,38724,3.0,17,0,0,0,0,0,0,0,0,0,0
20381,Spring 2009,Lower Division,ENGL 240,37646,3.0,13,0,0,0,0,0,0,0,0,0,0
20382,Spring 2009,Lower Division,ENGL 240,38010,3.0,24,0,0,0,0,0,0,0,0,0,0
20383,Spring 2009,Lower Division,ENGL 254,32316,3.0,13,0,0,0,0,0,0,0,0,0,0
20384,Spring 2009,Lower Division,ENGL 260,27889,3.0,11,20,0,14,0,0,0,0,0,0,0
20385,Spring 2009,Lower Division,ENVL 105,31147,3.0,11,10,20,0,0,0,0,0,0,0,0
20386,Spring 2009,Lower Division,GEOG 102,26562,3.0,0,0,15,0,0,13,0,0,0,0,0
20387,Spring 2009,Lower Division,GEOG 102,29647,3.0,0,0,13,0,0,11,0,0,0,0,0
20388,Spring 2009,Lower Division,GEOG 102,31496,3.0,0,0,0,12,0,0,0,0,0,0,0
20389,Spring 2009,Lower Division,GEOG 105,28268,3.0,70,13,0,0,0,0,0,0,0,0,0
20390,Spring 2009,Lower Division,GEOG 105,30349,3.0,0,0,10,0,0,0,0,0,0,0,0
20391,Spring 2009,Lower Division,GEOG 106,29008,3.0,0,0,19,0,12,14,0,0,0,0,0
20392,Spring 2009,Lower Division,GEOS 101,26462,2.0,0,0,0,0,20,15,10,0,0,0,13
20393,Spring 2009,Lower Division,GEOS 101,32731,2.0,0,0,0,0,10,17,17,12,11,15,0
20394,Spring 2009,Lower Division,GEOS 102,36687,2.0,0,0,0,0,10,0,0,0,0,0,0
20395,Spring 2009,Lower Division,GEOS 105,28949,2.0,24,37,73,18,53,56,15,0,0,0,0
20396,Spring 2009,Lower Division,GEOS 130,27457,2.0,10,14,24,24,18,13,21,0,0,0,0
20397,Spring 2009,Lower Division,GEOS 141,41088,1.0,16,17,18,0,0,0,0,0,0,0,0
20398,Spring 2009,Lower Division,GERM 101,26457,3.0,14,0,0,0,0,0,0,0,0,0,0
20399,Spring 2009,Lower Division,HCSV 265,28398,3.0,15,0,63,0,0,26,0,0,0,0,0
20400,Spring 2009,Lower Division,HCSV 265,29568,3.0,0,0,46,0,13,43,0,0,11,0,0
20401,Spring 2009,Lower Division,HIST 101,31684,3.0,0,0,13,0,13,12,17,16,10,0,0
20402,Spring 2009,Lower Division,HIST 102,26505,3.0,15,0,0,0,0,0,0,0,0,0,0
20403,Spring 2009,Lower Division,HIST 102,41091,3.0,0,0,16,0,12,14,15,0,0,0,0
20404,Spring 2009,Lower Division,HIST 103,27412,3.0,0,10,15,11,0,12,0,0,0,0,0
20405,Spring 2009,Lower Division,HIST 112,41429,3.0,13,0,19,0,0,0,0,0,0,0,0
20406,Spring 2009,Lower Division,HIST 130,26923,3.0,11,0,30,19,24,31,30,20,15,0,0
20407,Spring 2009,Lower Division,HIST 130,27281,3.0,19,0,23,0,16,33,10,17,20,11,19
20408,Spring 2009,Lower Division,HIST 130,27443,3.0,18,19,34,30,37,45,27,28,21,0,19
20409,Spring 2009,Lower Division,HIST 130,28240,3.0,0,0,12,0,0,32,0,0,16,0,0
20410,Spring 2009,Lower Division,HIST 130,28296,3.0,11,0,0,17,0,0,0,0,0,0,0
20411,Spring 2009,Lower Division,HIST 130,28943,3.0,0,0,12,0,11,0,0,0,0,0,0
20412,Spring 2009,Lower Division,HIST 130,30607,3.0,0,0,0,0,0,20,0,11,17,0,16
20413,Spring 2009,Lower Division,HIST 130,32838,3.0,0,0,11,0,0,18,0,0,0,0,0
20414,Spring 2009,Lower Division,HIST 130,42218,3.0,0,0,11,0,16,0,15,12,0,0,0
20415,Spring 2009,Lower Division,INST 198,-2,0.0,18,0,0,0,0,0,0,0,0,0,0
20416,Spring 2009,Lower Division,ITAL 101,31325,3.0,0,0,10,0,11,0,12,0,0,0,0
20417,Spring 2009,Lower Division,JOUR 101,28813,3.0,0,0,0,0,0,0,11,0,0,0,0
20418,Spring 2009,Lower Division,KINE 296,30092,3.0,158,85,50,56,16,31,0,18,21,0,20
20419,Spring 2009,Lower Division,KINE 296,39262,3.0,132,20,0,22,0,0,0,0,0,0,0
20420,Spring 2009,Lower Division,MATH 051,26915,3.0,0,0,14,0,0,44,0,0,0,0,0
20421,Spring 2009,Lower Division,MATH 051,31131,3.0,0,0,19,0,0,47,0,0,0,0,0
20422,Spring 2009,Lower Division,MATH 101,26776,3.0,0,0,0,0,13,15,0,14,0,0,10
20423,Spring 2009,Lower Division,MATH 101,27304,3.0,0,0,14,0,0,15,0,0,11,0,16
20424,Spring 2009,Lower Division,MATH 101,28533,3.0,0,10,0,0,0,0,0,0,0,0,0
20425,Spring 2009,Lower Division,MATH 101,28609,3.0,0,0,0,0,0,0,0,13,0,0,0
20426,Spring 2009,Lower Division,MATH 101,31585,3.0,0,0,12,0,0,0,0,0,0,0,0
20427,Spring 2009,Lower Division,MATH 101,36390,3.0,13,0,0,0,0,0,0,0,0,0,0
20428,Spring 2009,Lower Division,MATH 105,26810,1.5,16,0,19,0,0,0,0,0,0,0,0
20429,Spring 2009,Lower Division,MATH 105,28658,1.5,0,0,17,0,0,20,0,0,0,0,0
20430,Spring 2009,Lower Division,MATH 105,31585,1.5,16,0,10,0,0,14,0,0,0,0,0
20431,Spring 2009,Lower Division,MATH 105,31660,1.5,29,13,21,0,11,27,0,0,14,0,0
20432,Spring 2009,Lower Division,MATH 105,41801,1.5,13,0,14,0,0,15,0,0,0,0,0
20433,Spring 2009,Lower Division,MATH 107,28583,1.5,15,18,15,12,11,11,0,0,0,0,0
20434,Spring 2009,Lower Division,MATH 107,29677,1.5,15,13,20,27,22,18,18,0,0,0,0
20435,Spring 2009,Lower Division,MATH 108,28658,1.0,0,0,18,13,0,0,0,0,0,0,0
20436,Spring 2009,Lower Division,MATH 108,41909,1.0,32,21,0,0,0,0,0,0,0,0,0
20437,Spring 2009,Lower Division,MATH 111,27580,3.0,10,12,14,0,11,0,0,0,0,0,0
20438,Spring 2009,Lower Division,MATH 118,27304,3.0,0,0,0,0,0,0,0,0,0,0,29
20439,Spring 2009,Lower Division,MATH 119,36640,4.0,10,0,0,0,0,0,0,0,0,0,0
20440,Spring 2009,Lower Division,MATH 119,38540,4.0,0,0,0,0,0,0,0,0,0,0,10
20441,Spring 2009,Lower Division,MATH 120,31743,4.0,0,0,0,0,0,11,0,0,0,0,0
20442,Spring 2009,Lower Division,MATH 120,41355,4.0,0,0,0,0,0,0,0,0,0,0,10
20443,Spring 2009,Lower Division,MATH 121,30487,4.0,0,0,0,0,0,0,0,12,0,11,0
20444,Spring 2009,Lower Division,MATH 260,29281,4.0,0,0,14,0,0,0,0,14,0,0,0
20445,Spring 2009,Lower Division,MCGS 155,27867,3.0,14,0,13,0,0,10,0,0,0,0,0
20446,Spring 2009,Lower Division,MCGS 155,30109,3.0,20,0,0,0,0,0,0,0,0,0,0
20447,Spring 2009,Lower Division,MCGS 155,32838,3.0,0,0,12,0,0,0,0,0,0,0,0
20448,Spring 2009,Lower Division,MECH 140,27990,2.0,10,15,0,0,0,0,0,0,0,0,0
20449,Spring 2009,Lower Division,MECH 210,28906,1.0,0,10,0,0,0,0,0,0,0,0,0
20450,Spring 2009,Lower Division,MFGT 160,39258,2.0,0,10,0,0,0,0,0,0,0,0,0
20451,Spring 2009,Lower Division,MINS 235,27521,2.5,0,0,11,0,0,0,0,0,0,0,24
20452,Spring 2009,Lower Division,MUSC 111A,41081,1.0,32,0,0,0,0,0,0,0,0,0,0
20453,Spring 2009,Lower Division,MUSC 111B,31067,1.0,27,0,0,0,0,0,0,0,0,0,0
20454,Spring 2009,Lower Division,MUSC 111C,35988,1.0,26,0,0,0,0,0,0,0,0,0,0
20455,Spring 2009,Lower Division,MUSC 111D,31067,1.0,21,0,0,0,0,0,0,0,0,0,0
20456,Spring 2009,Lower Division,MUSC 190,42224,3.0,21,41,21,20,13,0,0,0,0,0,0
20457,Spring 2009,Lower Division,MUSC 291,44326,3.0,11,15,29,16,14,0,10,0,0,0,0
20458,Spring 2009,Lower Division,MUSC 296,28192,3.0,0,11,0,0,16,0,0,0,0,0,0
20459,Spring 2009,Lower Division,NFSC 100,28651,3.0,0,0,17,0,14,15,0,0,0,0,0
20460,Spring 2009,Lower Division,NFSC 100,34536,3.0,0,0,11,0,15,0,0,0,0,0,0
20461,Spring 2009,Lower Division,NFSC 120,30102,2.0,12,0,0,0,0,0,0,0,0,0,0
20462,Spring 2009,Lower Division,NFSC 230,36382,3.0,0,16,0,0,0,0,0,0,0,0,0
20463,Spring 2009,Lower Division,NURS 282,27567,2.0,16,13,0,0,0,0,0,0,0,0,0
20464,Spring 2009,Lower Division,NURS 285,27260,2.0,0,11,0,11,0,0,0,0,0,0,0
20465,Spring 2009,Lower Division,PHED 100,34529,2.0,0,21,0,12,0,0,0,0,0,0,0
20466,Spring 2009,Lower Division,PHED 110,29560,2.0,0,0,0,0,0,10,0,0,0,0,0
20467,Spring 2009,Lower Division,PHED 110,30328,2.0,0,10,19,0,0,12,0,0,0,0,0
20468,Spring 2009,Lower Division,PHED 113I,27877,1.0,31,0,0,0,0,0,0,0,0,0,0
20469,Spring 2009,Lower Division,PHED 113I,30516,1.0,17,0,0,0,0,0,0,0,0,0,0
20470,Spring 2009,Lower Division,PHED 113I,39886,1.0,14,0,0,0,0,0,0,0,0,0,0
20471,Spring 2009,Lower Division,PHED 113V,27656,1.0,24,0,0,0,0,0,0,0,0,0,0
20472,Spring 2009,Lower Division,PHED 113V,27877,1.0,41,0,0,0,0,0,0,0,0,0,0
20473,Spring 2009,Lower Division,PHED 113V,30516,1.0,19,0,0,0,0,0,0,0,0,0,0
20474,Spring 2009,Lower Division,PHED 113V,39886,1.0,16,0,0,0,0,0,0,0,0,0,0
20475,Spring 2009,Lower Division,PHED 114V,30722,1.0,21,0,0,0,0,0,0,0,0,0,0
20476,Spring 2009,Lower Division,PHED 114W,27656,1.0,15,0,0,0,0,0,0,0,0,0,0
20477,Spring 2009,Lower Division,PHED 114W,30722,1.0,20,0,0,0,0,0,0,0,0,0,0
20478,Spring 2009,Lower Division,PHED 116A,29560,1.0,17,0,0,0,0,0,0,0,0,0,0
20479,Spring 2009,Lower Division,PHED 116A,30849,1.0,82,0,10,0,0,0,0,0,0,0,0
20480,Spring 2009,Lower Division,PHED 116A,30948,1.0,81,0,0,0,0,0,0,0,0,0,0
20481,Spring 2009,Lower Division,PHED 116A,35770,1.0,180,0,16,0,0,0,0,0,0,0,0
20482,Spring 2009,Lower Division,PHED 118J,35405,1.0,39,0,0,0,0,0,0,0,0,0,0
20483,Spring 2009,Lower Division,PHED 118J,37627,1.0,24,0,0,0,0,0,0,0,0,0,0
20484,Spring 2009,Lower Division,PHED 121,31838,2.0,42,0,0,0,0,0,0,0,0,0,0
20485,Spring 2009,Lower Division,PHED 121,35038,2.0,13,0,0,0,0,0,0,0,0,0,0
20486,Spring 2009,Lower Division,PHED 123A,31838,1.0,30,0,0,0,0,0,0,0,0,0,0
