,term code,Term,level,subj_code,subj_desc,crse_number,seq_number,Instructor,A,A+,A-,B,B+,B-,C,C+,C-,D,D+,D-,F,I,NP,P,S,U,W
4541,201610,Spr2016,UG,BIO,Biological Sciences,002L,007,"ZIMAN,BENJAMIN MATTHEW",20,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
4542,201610,Spr2016,UG,BIO,Biological Sciences,002L,006,"VALLE-AREVALO,ASHLEY JENNI",21,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,201610,Spr2016,UG,BIO,Biological Sciences,002L,003,"VALLE-AREVALO,ASHLEY JENNI",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,201610,Spr2016,UG,BIO,Biological Sciences,002L,008,"ZIMAN,BENJAMIN MATTHEW",20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4545,201610,Spr2016,UG,BIO,Biological Sciences,095,001,"BARLOW,MIRIAM",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,201610,Spr2016,UG,BIO,Biological Sciences,101,001,"LIWANG,PATRICIA JEAN",24,3,6,34,3,10,35,2,12,27,0,0,13,0,0,0,0,0,1
4547,201610,Spr2016,UG,BIO,Biological Sciences,110,001,"GARCIA-OJEDA,MARCOS ESTEBA",8,0,2,10,2,8,6,11,3,6,4,1,8,0,0,0,0,0,3
4548,201610,Spr2016,UG,BIO,Biological Sciences,110,010,"GARCIA-OJEDA,MARCOS ESTEBA",5,0,3,6,7,6,17,11,8,7,8,3,10,0,0,0,0,0,5
4549,201610,Spr2016,UG,BIO,Biological Sciences,120L,001,"GARCIA-OJEDA,MARCOS ESTEBA",2,0,3,6,3,5,2,9,0,0,0,0,0,0,0,0,0,0,0
4550,201610,Spr2016,UG,BIO,Biological Sciences,148,001,"FOGEL,MARILYN LOUISE",1,1,1,8,4,3,0,2,2,0,2,1,0,0,0,0,0,0,1
4551,201610,Spr2016,UG,BIO,Biological Sciences,151L,001,"HOYER,KATRINA KAYE",8,0,5,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0
4552,201610,Spr2016,UG,BIO,Biological Sciences,151L,002,"HOYER,KATRINA KAYE",3,0,2,4,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0
4553,201610,Spr2016,UG,BIO,Biological Sciences,161,001,"WOLF,FREDERICK WILLIAM",6,2,9,7,11,12,4,6,5,7,0,0,3,0,0,0,0,0,0
4554,201610,Spr2016,UG,BIO,Biological Sciences,199,001,"ORTIZ,RUDY M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4555,201610,Spr2016,UG,BIO,Biological Sciences,175,001,"HUERTA-SANCHEZ,EMILIA",6,2,4,9,4,9,17,11,14,3,12,1,4,0,0,0,0,0,1
4556,201610,Spr2016,UG,BIO,Biological Sciences,170,001,"SAHA,RAMENDRA N",7,0,7,5,6,5,6,6,13,0,0,0,1,0,0,0,0,0,0
4557,201610,Spr2016,UG,BIO,Biological Sciences,065,001,"YEAKEL,JUSTIN D",0,0,7,5,4,11,0,4,3,1,0,1,2,0,0,0,0,0,0
4558,201610,Spr2016,UG,BIO,Biological Sciences,182,001,"ARDELL,DAVID HERMAN",0,0,0,3,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0
4559,201610,Spr2016,UG,BIO,Biological Sciences,034,001,"BEMAN,JOHN MICHAEL",8,3,6,1,8,1,1,4,0,0,0,1,1,0,0,0,0,0,1
4560,201610,Spr2016,UG,BIO,Biological Sciences,123,001,"JENSEN,KIRK DAVID CHRISTIA",2,1,1,3,0,2,1,2,1,4,0,0,0,0,0,0,0,0,0
4561,201610,Spr2016,UG,BIO,Biological Sciences,188,001,"SISTROM,MARK JAMES",2,0,2,2,3,7,3,7,1,0,2,1,0,0,0,0,0,0,1
4562,201610,Spr2016,UG,BIO,Biological Sciences,102,001,"LIWANG,ANDY CHANG-CHUNG",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,201610,Spr2016,UG,BIO,Biological Sciences,170L,001,"SAHA,RAMENDRA N",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,201610,Spr2016,UG,BIO,Biological Sciences,153,001,"BEASTER-JONES,LAURA EMILY",4,0,2,13,2,2,2,6,0,1,0,1,1,0,0,0,0,0,1
4565,201610,Spr2016,UG,BIO,Biological Sciences,133,001,"SEXTON,JASON PATRICK",5,0,8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4566,201610,Spr2016,UG,BIO,Biological Sciences,148F,001,"SWARTH,CHRISTOPHER WOOD",5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4567,201610,Spr2016,UG,BIO,Biological Sciences,150L,001,"BEASTER-JONES,LAURA EMILY",1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,201610,Spr2016,UG,BIOE,Bioengineering,100,001,"ESCOBAR,ARIEL LUIS MANUEL",2,3,3,10,7,2,4,0,2,0,0,0,3,0,0,0,0,0,0
4569,201610,Spr2016,UG,BIOE,Bioengineering,140,001,"MUNOZ VAN DEN EYNDE,VICTOR",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4570,201610,Spr2016,UG,BIOE,Bioengineering,124,001,"LI,CHANGQING",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,201610,Spr2016,UG,BIOE,Bioengineering,104,001,"MCCLOSKEY,KARA ELIZABETH",5,0,3,12,12,5,5,8,1,0,0,0,0,0,0,0,0,0,0
4572,201610,Spr2016,UG,CHEM,Chemistry,001,001,"VIDENSEK,MARK A",1,0,6,5,7,15,36,17,9,15,13,5,25,0,0,0,0,0,4
4573,201610,Spr2016,UG,CHEM,Chemistry,008,001,"GIAGOU,THOMAS",1,0,7,11,2,37,43,9,52,33,3,20,21,0,0,0,0,0,3
4574,201610,Spr2016,UG,CHEM,Chemistry,111,001,"LIWANG,PATRICIA JEAN",5,0,0,1,0,3,6,0,1,6,0,0,4,0,0,0,0,0,1
4575,201610,Spr2016,UG,CHEM,Chemistry,130,001,"ISBORN,CHRISTINE MARIE",2,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4576,201610,Spr2016,UG,CHEM,Chemistry,100,001,"PERROTTA,RAFFAELE R",32,0,7,22,0,9,33,0,10,21,0,7,8,0,0,0,0,0,10
4577,201610,Spr2016,UG,CHEM,Chemistry,140,001,"KELLEY,DAVID F.",1,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0
4578,201610,Spr2016,UG,CHEM,Chemistry,201,001,"MEYER,MATT P",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,201610,Spr2016,UG,CHEM,Chemistry,210,001,"STOKES,BENJAMIN JOHN",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4580,201610,Spr2016,UG,CHEM,Chemistry,150,001,"ROGOW,DAVID LEE",1,0,5,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4581,201610,Spr2016,UG,CHEM,Chemistry,150,002,"ROGOW,DAVID LEE",0,0,5,4,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4582,201610,Spr2016,UG,CHEM,Chemistry,100L,001,"CAI,XIAO",1,0,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,201610,Spr2016,UG,CHEM,Chemistry,100L,002,"CAI,XIAO",0,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,201610,Spr2016,UG,CHEM,Chemistry,100L,004,"KESHAVARZ,AMIR",7,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,201610,Spr2016,UG,CHEM,Chemistry,100L,005,"KESHAVARZ,AMIR",3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,201610,Spr2016,UG,CHEM,Chemistry,100L,007,"PERROTTA,RAFFAELE R",15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,201610,Spr2016,UG,CHEM,Chemistry,100L,003,"PERROTTA,RAFFAELE R",8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4588,201610,Spr2016,UG,CHEM,Chemistry,100L,008,"PERROTTA,RAFFAELE R",16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,201610,Spr2016,UG,CHEM,Chemistry,002,001,"ROGOW,DAVID LEE",11,0,14,33,21,23,31,35,26,14,20,3,1,0,0,0,0,0,1
4590,201610,Spr2016,UG,CHEM,Chemistry,002,020,"ABEL,GARY R",20,0,18,27,12,21,45,32,37,17,20,5,6,0,0,0,0,0,4
4591,201610,Spr2016,UG,CHEM,Chemistry,095,001,"MENKE,ERIK J",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,201610,Spr2016,UG,CHEM,Chemistry,010,001,"MASCLIN,SYLVAIN NOEL MARCE",22,2,19,29,17,33,41,46,27,2,17,1,1,0,0,0,0,0,2
4593,201610,Spr2016,UG,CHEM,Chemistry,113,001,"COLVIN,MICHAEL E",9,0,4,4,2,2,4,2,4,3,0,1,0,0,0,0,0,0,0
4594,201610,Spr2016,UG,CHEM,Chemistry,098,001,"LIWANG,PATRICIA JEAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4595,201610,Spr2016,UG,CHEM,Chemistry,122,001,"LIWANG,ANDY CHANG-CHUNG",1,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4596,201610,Spr2016,UG,CHEM,Chemistry,198,001,"MENKE,ERIK J",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4597,201610,Spr2016,UG,CHEM,Chemistry,010H,001,"MENKE,ERIK J",0,2,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0
4598,201610,Spr2016,UG,CHEM,Chemistry,153,001,"KELLEY,ANNE M.",0,0,0,1,1,3,4,3,2,1,0,0,2,0,0,0,0,0,1
4599,201610,Spr2016,UG,CHEM,Chemistry,153,002,"KELLEY,ANNE M.",1,0,0,1,1,4,6,3,1,1,0,0,0,0,0,0,0,0,0
4600,201610,Spr2016,UG,CHEM,Chemistry,194,001,"COLVIN,MICHAEL E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
4601,201610,Spr2016,UG,CHEM,Chemistry,008L,001,"OFOHA,UDOKAMMA RODNEY",67,9,53,13,18,4,0,3,2,1,1,0,3,0,0,0,0,0,1
4602,201610,Spr2016,UG,CHN,Chinese,001,001,"ZHAO,ZIFU",18,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,201610,Spr2016,UG,CHN,Chinese,002,001,"ZHAO,ZIFU",6,0,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4604,201610,Spr2016,UG,COGS,Cognitive Science,001,001,"PAGELER,BENJAMIN THOMAS",0,0,8,19,8,16,25,24,9,6,8,2,4,0,0,0,0,0,4
4605,201610,Spr2016,UG,COGS,Cognitive Science,180,001,"SPIVEY,MICHAEL JAMES",2,19,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4606,201610,Spr2016,UG,COGS,Cognitive Science,150,001,"PERLMAN,MARCUS SAMUEL",4,1,4,6,7,3,1,3,0,0,1,0,0,0,0,0,0,0,0
4607,201610,Spr2016,UG,COGS,Cognitive Science,005,001,"SHIH,STEPHANIE SIN-YUN",3,0,1,3,3,3,4,4,5,0,3,0,4,0,0,0,0,0,6
4608,201610,Spr2016,UG,COGS,Cognitive Science,095,001,"WARLAUMONT,ANNE SANDA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,201610,Spr2016,UG,COGS,Cognitive Science,095,002,"KELLO,CHRISTOPHER THOMAS",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,201610,Spr2016,UG,COGS,Cognitive Science,101,001,"PAGELER,BENJAMIN THOMAS",19,4,26,11,16,4,6,3,3,2,2,2,6,0,0,0,0,0,8
4611,201610,Spr2016,UG,COGS,Cognitive Science,104,001,"SPIVEY,MICHAEL JAMES",3,10,2,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
4612,201610,Spr2016,UG,COGS,Cognitive Science,175,001,"PERLMAN,MARCUS SAMUEL",6,0,9,4,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4613,201610,Spr2016,UG,COGS,Cognitive Science,105,001,"GREENWOOD,MICHELLE DIANE",0,0,2,15,9,8,5,7,1,0,2,0,0,0,0,0,0,0,0
4614,201610,Spr2016,UG,COGS,Cognitive Science,144,001,"MILOSTAN,JEANNE C",9,2,33,5,14,4,3,3,0,0,0,0,3,0,0,0,0,0,0
4615,201610,Spr2016,UG,COGS,Cognitive Science,177,001,"JENNINGS,CAROLYN DICEY",1,1,3,2,1,1,3,4,3,1,1,1,1,0,0,0,0,0,1
4616,201610,Spr2016,UG,CORE,Core,001,02D,"MEMMOTT,FIONA MARY",0,0,4,5,1,4,2,0,1,0,0,0,1,0,0,0,0,0,1
4617,201610,Spr2016,UG,CORE,Core,001,03D,"LEE,KATHERINE HELEN",3,0,5,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4618,201610,Spr2016,UG,CORE,Core,001,04D,"MEMMOTT,FIONA MARY",4,0,4,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,201610,Spr2016,UG,CORE,Core,001,05D,"SNYDER,MATTHEW J",1,0,1,4,1,2,3,2,2,0,2,0,1,0,0,0,0,0,0
4620,201610,Spr2016,UG,CORE,Core,001,06D,"LEE,KATHERINE HELEN",3,0,6,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0
4621,201610,Spr2016,UG,CORE,Core,001,07D,"GARMAN,ROBERT STANLEY",3,0,5,6,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
4622,201610,Spr2016,UG,CORE,Core,001,08D,"BROWN SPIERS,MIRIAM CLAIRE",2,0,3,4,3,1,1,4,1,0,1,0,0,0,0,0,0,0,0
4623,201610,Spr2016,UG,CORE,Core,001,09D,"BROWN SPIERS,MIRIAM CLAIRE",3,0,4,4,3,1,1,3,0,0,0,0,0,0,0,0,0,0,1
4624,201610,Spr2016,UG,CORE,Core,001,10D,"ELKINS,MICHAEL S",7,0,3,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4625,201610,Spr2016,UG,CORE,Core,001,11D,"MOORE,ALISON ROSSETTO",3,0,5,3,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0
4626,201610,Spr2016,UG,CORE,Core,001,12D,"OCENA,SAMANTHA TETANGCO",3,0,4,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
4627,201610,Spr2016,UG,CORE,Core,001,13D,"MOORE,ALISON ROSSETTO",2,0,4,5,4,1,0,2,1,0,0,1,0,0,0,0,0,0,0
4628,201610,Spr2016,UG,CORE,Core,001,14D,"MCINTIRE,TESSA MARIE",5,0,4,3,3,1,0,2,1,0,0,0,1,0,0,0,0,0,0
4629,201610,Spr2016,UG,CORE,Core,001,21D,"DANIELSON,DOREEN",3,0,2,6,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1
4630,201610,Spr2016,UG,CORE,Core,001,22D,"BLOCK,ALEXANDRA M",3,0,1,3,3,2,3,2,0,0,0,0,1,0,0,0,0,0,2
4631,201610,Spr2016,UG,CORE,Core,001,23D,"WILSON,JANE MARGARET",3,0,1,6,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0
4632,201610,Spr2016,UG,CORE,Core,001,24D,"BROWN SPIERS,MIRIAM CLAIRE",0,0,4,4,2,2,2,4,0,1,1,0,0,0,0,0,0,0,0
4633,201610,Spr2016,UG,CORE,Core,001,25D,"PAUL,MARY W",2,0,6,1,3,2,0,3,2,1,0,0,0,0,0,0,0,0,0
4634,201610,Spr2016,UG,CORE,Core,001,26D,"TOCONIS,MICHELLE ANN D",2,0,1,4,3,5,2,1,2,0,0,0,0,0,0,0,0,0,0
4635,201610,Spr2016,UG,CORE,Core,001,27D,"TOCONIS,MICHELLE ANN D",3,0,3,0,5,2,0,1,2,0,0,0,3,0,0,0,0,0,1
4636,201610,Spr2016,UG,CORE,Core,001,28D,"FRIAZ,RICARDO JOAQUIN",9,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4637,201610,Spr2016,UG,CORE,Core,001,29D,"GARMAN,ROBERT STANLEY",2,0,3,3,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0
4638,201610,Spr2016,UG,CORE,Core,001,30D,"LANSER,HEATHER LYNN",5,0,6,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0
4639,201610,Spr2016,UG,CORE,Core,001,31D,"PERRY,NATHAN WILLIAM",0,0,0,2,0,5,5,1,2,1,1,0,1,0,0,0,0,0,2
4640,201610,Spr2016,UG,CORE,Core,001,32D,"PORTER,STAN A",1,0,0,2,2,6,2,1,0,0,1,2,3,0,0,0,0,0,0
4641,201610,Spr2016,UG,CORE,Core,001,33D,"PORTER,STAN A",0,0,4,1,2,6,3,1,0,0,0,0,1,0,0,0,0,0,1
4642,201610,Spr2016,UG,CORE,Core,001,15D,"VARNOT,SUSAN MARIE",2,0,1,7,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0
4643,201610,Spr2016,UG,CORE,Core,001,16D,"VANG,SENG",11,0,5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4644,201610,Spr2016,UG,CORE,Core,001,17D,"STONE,ANTOINETTE",3,0,0,6,3,3,1,1,2,0,0,0,0,0,0,0,0,0,1
4645,201610,Spr2016,UG,CORE,Core,001,18D,"FINLEY,CHERYL ANNE",2,0,4,5,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0
4646,201610,Spr2016,UG,CORE,Core,001,34D,"MUMFORD,JEREMY TAYLOR",7,1,3,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
4647,201610,Spr2016,UG,CORE,Core,001,35D,"DEBOARD,PAULA KAY",1,0,4,7,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0
4648,201610,Spr2016,UG,CORE,Core,001,36D,"VARNOT,SUSAN MARIE",0,0,0,4,3,8,3,1,1,0,0,0,0,0,0,0,0,0,0
4649,201610,Spr2016,UG,CORE,Core,001,41D,"WINEK,ANGELA CHRISTINA",1,0,7,3,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0
4650,201610,Spr2016,UG,CORE,Core,001,42D,"ANTOINE,REBECCA RUTH",0,0,2,5,0,4,0,2,4,0,0,0,2,0,0,0,0,0,0
4651,201610,Spr2016,UG,CORE,Core,001,43D,"DAKIN,JORDAN FREDERICK",0,0,6,4,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0
4652,201610,Spr2016,UG,CORE,Core,001,44D,"LANSER,HEATHER LYNN",3,0,3,6,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0
4653,201610,Spr2016,UG,CORE,Core,001,45D,"OCENA,SAMANTHA TETANGCO",5,1,5,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1
4654,201610,Spr2016,UG,CORE,Core,001,46D,"FENSTERMAKER,AMY LYNN",2,0,2,6,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0
4655,201610,Spr2016,UG,CORE,Core,001,47D,"TROOK,DAWN",2,0,2,5,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0
4656,201610,Spr2016,UG,CORE,Core,001,48D,"KREMER,KAREN BELINDA",0,0,1,5,2,3,4,4,0,1,0,0,0,0,0,0,0,0,0
4657,201610,Spr2016,UG,CORE,Core,001,49D,"KREMER,KAREN BELINDA",2,0,0,6,0,2,0,5,1,2,2,0,0,0,0,0,0,0,0
4658,201610,Spr2016,UG,CORE,Core,001,50D,"VANG,SENG",11,0,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4659,201610,Spr2016,UG,CORE,Core,001,51D,"MCINTIRE,TESSA MARIE",2,0,9,0,1,2,0,0,2,0,0,0,4,0,0,0,0,0,0
4660,201610,Spr2016,UG,CORE,Core,001,52D,"ELKINS,MICHAEL S",2,0,5,5,2,0,2,0,1,0,0,1,2,0,0,0,0,0,0
4661,201610,Spr2016,UG,CORE,Core,001,53D,"PAUL,MARY W",2,0,1,5,3,3,1,3,1,0,0,0,1,0,0,0,0,0,0
4662,201610,Spr2016,UG,CORE,Core,001,54D,"STONE,ANTOINETTE",0,0,2,7,2,1,1,3,1,1,0,0,2,0,0,0,0,0,0
4663,201610,Spr2016,UG,CORE,Core,001,55D,"SANDOVAL,HELEN DARLING",2,0,0,6,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0
4664,201610,Spr2016,UG,CORE,Core,001,56D,"VANWAGENEN,BAYLYNNE SORENS",1,0,5,3,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0
4665,201610,Spr2016,UG,CORE,Core,001,57D,"MAHARAJ,YOGITA RANGINI",0,0,0,3,4,3,6,2,1,0,0,0,1,0,0,0,0,0,0
4666,201610,Spr2016,UG,CRS,Community Research and Service,010,001,"SIVAK,PAUL MARIO",3,1,4,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4667,201610,Spr2016,UG,CSE,Computer Science & Engineering,115,001,"CHANDRASEKHAR,SANTOSH",7,1,4,4,6,1,4,5,2,0,1,0,1,0,0,0,0,0,0
4668,201610,Spr2016,UG,CSE,Computer Science & Engineering,120,001,"LWIN,KELVIN",12,1,28,9,11,7,6,0,2,0,0,0,1,0,0,0,0,0,0
4669,201610,Spr2016,UG,CSE,Computer Science & Engineering,180,001,"CARPIN,STEFANO",1,0,5,7,3,0,2,2,3,1,0,1,7,0,0,0,0,0,3
4670,201610,Spr2016,UG,CSE,Computer Science & Engineering,005,001,"CADDEN,KATHLEEN MARIE",0,0,16,50,21,16,3,10,1,0,0,0,1,0,0,0,0,0,0
4671,201610,Spr2016,UG,CSE,Computer Science & Engineering,021,001,"LWIN,KELVIN",18,1,32,28,20,21,23,13,15,2,4,6,11,0,0,0,0,0,6
4672,201610,Spr2016,UG,CSE,Computer Science & Engineering,030,001,"LEUNG,CHI-YAN DANIEL",12,0,0,9,7,0,2,5,0,1,1,0,8,0,0,0,0,0,2
4673,201610,Spr2016,UG,CSE,Computer Science & Engineering,020,001,"LEUNG,CHI-YAN DANIEL",28,0,9,36,15,3,3,4,0,0,0,0,1,0,0,0,0,0,2
4674,201610,Spr2016,UG,CSE,Computer Science & Engineering,031,001,"LWIN,KELVIN",3,1,6,12,5,11,17,15,17,0,3,2,10,0,0,0,0,0,1
4675,201610,Spr2016,UG,CSE,Computer Science & Engineering,185,001,"YANG,MING HSUAN",12,0,5,8,4,8,4,4,8,5,0,0,1,0,0,0,0,0,0
4676,201610,Spr2016,UG,CSE,Computer Science & Engineering,165,001,"LEUNG,CHI-YAN DANIEL",12,0,17,8,15,8,1,1,0,0,0,0,5,0,0,0,0,0,1
4677,201610,Spr2016,UG,CSE,Computer Science & Engineering,179,001,"LI,DONG",3,2,3,3,4,2,0,0,1,0,0,2,1,0,0,0,0,0,1
4678,201610,Spr2016,UG,ECON,Economics,001,001,"LEE,JASON WILLIAM",26,4,28,25,30,28,27,17,28,12,0,2,6,0,0,0,0,0,1
4679,201610,Spr2016,UG,ECON,Economics,115,001,"SELTZER,STEVEN ALLEN",9,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,201610,Spr2016,UG,ECON,Economics,130,001,"SANDOVAL HERNANDEZ,JESUS",5,1,6,5,4,9,4,3,2,0,0,0,0,0,0,0,0,0,1
4681,201610,Spr2016,UG,ECON,Economics,130,010,"SELTZER,STEVEN ALLEN",24,0,8,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4682,201610,Spr2016,UG,ECON,Economics,100,001,"HICKS,JUSTIN JOSEPH",4,3,6,14,10,16,10,12,4,1,1,1,7,0,0,0,0,0,0
4683,201610,Spr2016,UG,ECON,Economics,121,001,"COOK,CHARLES JUSTIN",4,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4684,201610,Spr2016,UG,ECON,Economics,116,001,"WHALLEY,ALEXANDER THOMAS",2,4,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4685,201610,Spr2016,UG,ECON,Economics,005,001,"HARRIS,MARK THOMAS",3,18,1,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
4686,201610,Spr2016,UG,ECON,Economics,162,001,"TSOULOUHAS,THEOFANIS",2,4,0,4,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0
4687,201610,Spr2016,UG,ECON,Economics,162,002,"TSOULOUHAS,THEOFANIS",4,1,2,3,3,1,1,3,0,0,1,0,0,0,0,0,0,0,0
4688,201610,Spr2016,UG,ECON,Economics,028,001,"VILHAUER,CRAIG RAMEY",0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4689,201610,Spr2016,UG,ECON,Economics,101,001,"GAWN,GLYNIS M",32,1,14,21,15,5,3,7,2,0,0,0,2,0,0,0,0,0,0
4690,201610,Spr2016,UG,ECON,Economics,161,001,"WRIGHT,GREGORY CANAAN",5,3,7,4,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4691,201610,Spr2016,UG,ECON,Economics,199,001,"HICKS,JUSTIN JOSEPH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4692,201610,Spr2016,UG,ECON,Economics,199,003,"WHALLEY,ALEXANDER THOMAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4693,201610,Spr2016,UG,ECON,Economics,010,001,"HICKS,JUSTIN JOSEPH",8,2,11,8,2,3,5,3,4,1,0,0,1,0,0,0,0,0,2
4694,201610,Spr2016,UG,ECON,Economics,010,005,"SANDOVAL HERNANDEZ,JESUS",6,3,10,15,11,2,18,1,2,0,0,0,5,0,0,0,0,0,0
4695,201610,Spr2016,UG,ECON,Economics,170,001,"VANDERSCHRAAF,PETER P",2,0,0,7,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1
4696,201610,Spr2016,UG,ECON,Economics,156,001,"WHALLEY,ALEXANDER THOMAS",4,5,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
4697,201610,Spr2016,UG,ECON,Economics,163,001,"LEE,JASON WILLIAM",6,1,8,8,7,3,3,3,3,0,0,0,0,0,0,0,0,0,1
4698,201610,Spr2016,UG,ENG,English,100,001,"HAKALA,TARYN SIOBHAN",1,0,0,5,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
4699,201610,Spr2016,UG,ENG,English,190,001,"GOGGANS,JAN ELLYN",6,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
4700,201610,Spr2016,UG,ENG,English,104,001,"FRADKIN,CHRIS D.",5,0,8,7,5,9,5,2,0,0,0,0,0,0,0,0,0,0,0
4701,201610,Spr2016,UG,ENG,English,020,001,"BROKAW,KATHERINE STEELE",3,0,2,5,0,1,1,2,1,0,0,0,2,0,0,0,0,0,0
4702,201610,Spr2016,UG,ENG,English,057,001,"HAKALA,TARYN SIOBHAN",0,0,2,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0
4703,201610,Spr2016,UG,ENG,English,117,001,"GOGGANS,JAN ELLYN",1,0,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,201610,Spr2016,UG,ENG,English,102,001,"HAKALA,TARYN SIOBHAN",2,0,1,3,0,2,6,5,4,1,0,1,2,0,0,0,0,0,0
